Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-30 12:00,2021,7,30,12:00,19.8,,10.6,,55,,0,,31,,18,,16.1,,100.75,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-30 13:00,2021,7,30,13:00,19.9,,10.6,M,,M,0,,34,,21,,16.1,,100.74,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-30 14:00,2021,7,30,14:00,20.5,,10.6,M,,M,0,,34,,18,,16.1,,100.72,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-30 15:00,2021,7,30,15:00,20.6,,10.6,M,,M,0,,30,,32,,16.1,,100.74,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-30 16:00,2021,7,30,16:00,20.1,,10.6,M,,M,0,,30,,26,,16.1,,100.72,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-30 17:00,2021,7,30,17:00,19.7,,10.6,M,,M,0,,31,,18,,16.1,,100.76,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-30 18:00,2021,7,30,18:00,19.4,,10.6,M,,M,0,,31,,17,,16.1,,100.75,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-30 19:00,2021,7,30,19:00,18.7,,8.3,,50,,0,,35,,13,,16.1,,100.77,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-30 20:00,2021,7,30,20:00,17.6,,7.5,,51,,0,,34,,13,,16.1,,100.8,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-30 21:00,2021,7,30,21:00,17,,8,,55,,0,,2,,11,,16.1,,100.83,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-30 22:00,2021,7,30,22:00,16.5,,8.3,,58,,0,,33,,11,,16.1,,100.83,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-30 23:00,2021,7,30,23:00,16.4,,8.5,,59,,0,,35,,11,,16.1,,100.83,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-31 0:00,2021,7,31,0:00,15.7,,8.7,,63,,0,,35,,11,,16.1,,100.82,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-31 1:00,2021,7,31,1:00,15.2,,9.2,,67,,0,,33,,13,,16.1,,100.81,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-31 2:00,2021,7,31,2:00,14.7,,9.3,,70,,0,,32,,11,,16.1,,100.79,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-31 3:00,2021,7,31,3:00,14.3,,9.4,,72,,0,,33,,8,,16.1,,100.76,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-31 4:00,2021,7,31,4:00,13.6,,9.7,,77,,0,,25,,5,,16.1,,100.76,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-31 5:00,2021,7,31,5:00,13.7,,9.6,,76,,0,,28,,5,,16.1,,100.78,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-31 6:00,2021,7,31,6:00,14.1,,9.6,,74,,0,,32,,11,,16.1,,100.77,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-31 7:00,2021,7,31,7:00,14.9,,9.4,,69,,0,,32,,9,,16.1,,100.78,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-31 8:00,2021,7,31,8:00,16.7,,9.4,M,,M,0,,30,,5,,16.1,,100.77,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-31 9:00,2021,7,31,9:00,19.6,,11.3,,58,,0,,,M,5,M,16.1,,100.75,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-31 10:00,2021,7,31,10:00,18.5,,9.8,,57,,0,,19,,11,,16.1,,100.73,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-31 11:00,2021,7,31,11:00,19.2,,10.1,,55,,0,,20,,13,,16.1,,100.69,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-31 12:00,2021,7,31,12:00,19.6,,10.5,,55,,0,,19,,13,,16.1,,100.65,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-31 13:00,2021,7,31,13:00,19.2,,9.4,,53,,0,,16,,11,,16.1,,100.6,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-31 14:00,2021,7,31,14:00,19.5,,11,,58,,0,,17,,9,,16.1,,100.56,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-31 15:00,2021,7,31,15:00,19.4,,11.8,,61,,0,,15,,9,,16.1,,100.43,,,,,,Rain
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-31 16:00,2021,7,31,16:00,20.6,,12.8,,61,,0,,16,,13,,16.1,,100.37,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-31 17:00,2021,7,31,17:00,20.2,,13.3,,64,,0,,13,,9,,16.1,,100.41,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-31 18:00,2021,7,31,18:00,20,,14.4,,70,,0,,14,,9,,16.1,,100.35,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-31 19:00,2021,7,31,19:00,20.6,,15.8,,73,,0,,17,,15,,16.1,,100.31,,25,,,,Rain
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-31 20:00,2021,7,31,20:00,20.3,,15.8,,75,,0,,19,,22,,16.1,,100.26,,25,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-31 21:00,2021,7,31,21:00,20.5,,16.4,,77,,0,,21,,18,,16.1,,100.25,,25,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-31 22:00,2021,7,31,22:00,20.6,,16.1,,75,,0,,19,,17,,16.1,,100.2,,25,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2021-07-31 23:00,2021,7,31,23:00,20.4,,16.3,,77,,0,,20,,17,,16.1,,100.13,,25,,,,NA
